2	0	0	0	0	606	
3	0	0	0	0	606	
4	0	0	0	0	606	
5	0	0	0	0	606	
6	0	0	0	0	605	
7	0	0	0	0	605	
8	0	0	0	0	604	
9	0	0	0	0	604	
10	0	0	0	0	604	
11	0	0	0	0	603	
12	0	0	0	0	603	
13	0	0	0	0	602	
14	0	0	0	0	602	
15	0	0	0	0	601	
0	0	0	0	0	601	
1	0	0	0	0	601	
2	0	0	0	0	600	
3	0	0	0	0	600	
4	0	0	0	0	599	
5	0	0	0	0	599	
6	0	0	0	0	598	
7	0	0	0	0	597	
8	0	0	0	0	596	
9	0	0	0	0	596	
10	0	0	0	0	595	
11	0	0	0	0	595	
12	0	0	0	0	595	
13	0	0	0	0	594	
14	0	0	0	0	593	
15	0	0	0	0	593	
0	0	0	0	0	592	
1	0	0	0	0	591	
2	0	0	0	0	590	
3	0	0	0	0	589	
4	0	0	0	0	588	
5	0	0	0	0	587	
6	0	0	0	0	585	
7	0	0	0	0	584	
8	0	0	0	0	583	
9	0	0	0	0	583	
10	0	0	0	0	582	
11	0	0	0	0	581	
12	0	0	0	0	580	
13	0	0	0	0	579	
14	0	0	0	0	578	
15	0	0	0	0	577	
0	0	0	0	0	576	
1	0	0	0	0	575	
2	0	0	0	0	574	
3	0	0	0	0	573	
4	0	0	0	0	572	
5	0	0	0	0	571	
6	0	0	0	0	570	
7	0	0	0	0	569	
8	0	0	0	0	568	
9	0	0	0	0	566	
10	0	0	0	0	564	
11	0	0	0	0	563	
12	0	0	0	0	561	
13	0	0	0	0	560	
14	0	0	0	0	558	
15	0	0	0	0	556	
0	0	0	0	0	555	
1	0	0	0	0	553	
2	0	0	0	0	552	
3	0	0	0	0	550	
4	0	0	0	0	549	
5	0	0	0	0	547	
6	0	0	0	0	546	
7	0	0	0	0	545	
8	0	0	0	0	543	
9	0	0	0	0	542	
10	0	0	0	0	541	
11	0	0	0	0	539	
12	0	0	0	0	537	
13	0	0	0	0	536	
14	0	0	0	0	535	
15	0	0	0	0	534	
0	0	0	0	0	532	
1	0	0	0	0	530	
2	0	0	0	0	528	
3	0	0	0	0	526	
4	0	0	0	0	523	
5	0	0	0	0	521	
6	0	0	0	0	519	
7	0	0	0	0	516	
8	0	0	0	0	514	
9	0	0	0	0	512	
10	0	0	0	0	509	
11	0	0	0	0	507	
12	0	0	0	0	504	
13	0	0	0	0	502	
14	0	0	0	0	500	
15	0	0	0	0	497	
0	0	0	0	0	495	
1	0	0	0	0	492	
2	0	0	0	0	489	
3	0	0	0	0	487	
4	0	0	0	0	485	
5	0	0	0	0	483	
6	0	0	0	0	481	
7	0	0	0	0	479	
8	0	0	0	0	478	
9	0	0	0	0	476	
10	0	0	0	0	475	
11	0	0	0	0	474	
12	0	0	0	0	473	
13	0	0	0	0	473	
14	0	0	0	0	472	
15	0	0	0	0	472	
0	0	0	0	0	471	
1	0	0	0	0	471	
2	0	0	0	0	470	
3	0	0	0	0	470	
4	0	0	0	0	468	
5	0	0	0	0	467	
6	0	0	0	0	467	
7	0	0	0	0	467	
8	0	0	0	0	467	
9	0	0	0	0	467	
10	0	0	0	0	465	
11	0	0	0	0	465	
12	0	0	0	0	464	
13	0	0	0	0	464	
14	0	0	0	0	464	
15	0	0	0	0	464	
0	0	0	0	0	464	
1	0	0	0	0	464	
2	0	0	0	0	464	
3	0	0	0	0	465	
4	0	0	0	0	465	
5	0	0	0	0	465	
6	0	0	0	0	465	
7	0	0	0	0	465	
8	0	0	0	0	465	
9	0	0	0	0	466	
10	0	0	0	0	466	
11	0	0	0	0	466	
12	0	0	0	0	466	
13	0	0	0	0	467	
14	0	0	0	0	468	
15	0	0	0	0	468	
0	0	0	0	0	469	
1	0	0	0	0	469	
2	0	0	0	0	469	
3	0	0	0	0	470	
4	0	0	0	0	470	
5	0	0	0	0	470	
6	0	0	0	0	470	
7	0	0	0	0	470	
8	0	0	0	0	471	
9	0	0	0	0	471	
10	0	0	0	0	471	
11	0	0	0	0	471	
12	0	0	0	0	472	
13	0	0	0	0	472	
14	0	0	0	0	473	
15	0	0	0	0	473	
0	0	0	0	0	473	
1	0	0	0	0	474	
2	0	0	0	0	475	
3	0	0	0	0	475	
4	0	0	0	0	476	
5	0	0	0	0	476	
6	0	0	0	0	476	
7	0	0	0	0	475	
8	0	0	0	0	473	
9	0	0	0	0	472	
10	0	0	0	0	470	
11	0	0	0	0	467	
12	0	0	0	0	464	
13	0	0	0	0	461	
14	0	0	0	0	457	
15	0	0	0	0	455	
